"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","154","31.2","34.3","10.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","17240","29.1","2.6","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","104847","26.5","0.9","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","4532","23.3","8.5","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","117554","27.0","1.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","97932","21.5","2.2","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","89183","21.4","2.4","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","1863","25.6","13.6","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","327","19.1","13.3","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","7358","23.4","7.1","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","59","11.9","49.0","6.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","14715","24.8","5.0","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","83219","21.0","2.6","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","5479","28.1","6.5","1.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1V","Friend or family role model: Very important","2018","92452","21.2","2.4","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","373909","82.2","1.0","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","344675","82.6","1.1","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","5875","80.6","5.8","2.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","1432","83.6","16.2","4.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","24851","78.9","2.8","0.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OQ1N","Other: Not important","2018","340","68.8","23.4","9.7"
